From;Entry;
ENSG00000115592;C9JIC7;
ENSG00000114942;P24534;
ENSG00000114942;C9JZW3;
ENSG00000114942;F2Z2G2;
ENSG00000114942;F8WF65;
ENSG00000114942;F8WFC9;
ENSG00000125449;Q9H6L4;
ENSG00000125449;J3KST7;
ENSG00000125449;J3KTE5;
ENSG00000123159;O14908;
ENSG00000123159;K7EIT0;
ENSG00000123159;K7EJ33;
ENSG00000123159;K7ELJ2;
ENSG00000123159;K7EM11;
ENSG00000123159;K7ESN1;
ENSG00000058729;Q9BVS4;
ENSG00000058729;D6RB96;
ENSG00000058729;H0Y8R4;
ENSG00000058729;H0Y919;
ENSG00000184619;Q6ZNG9;
ENSG00000184619;A0A2R8Y7G8;
ENSG00000184619;A8MX02;
ENSG00000237651;A8MZ97;
ENSG00000237651;A0A087WXS6;
ENSG00000237651;A0A087X1C3;
ENSG00000237651;C9JBF1;
ENSG00000237651;F8VY72;
ENSG00000118412;A0A087WTW5;
ENSG00000118412;A0A096LP21;
ENSG00000010319;Q9NS98;
ENSG00000010319;C9JXB2;
ENSG00000010319;H7C5M7;
ENSG00000028203;Q9HBM0;
ENSG00000028203;F8VPN9;
ENSG00000028203;F8VRY3;
ENSG00000028203;F8VS43;
ENSG00000028203;F8VUB7;
ENSG00000028203;F8VUG0;
ENSG00000028203;F8VVS3;
ENSG00000028203;F8VXA0;
ENSG00000028203;F8W048;
ENSG00000028203;F8W088;
ENSG00000028203;F8W0S0;
ENSG00000028203;F8W8C2;
ENSG00000105671;Q9Y6V7;
ENSG00000105671;M0QXD4;
ENSG00000105671;M0QZC0;
ENSG00000105671;M0R0K1;
ENSG00000105671;M0R1S3;
ENSG00000089169;Q9Y2J0;
ENSG00000089169;F8VNP7;
ENSG00000089169;F8VNU2;
ENSG00000089169;F8VNW3;
ENSG00000089169;F8VP47;
ENSG00000089169;F8VR41;
ENSG00000089169;F8VRJ1;
ENSG00000089169;F8VTR7;
ENSG00000089169;F8VV58;
ENSG00000089169;F8VVK8;
ENSG00000089169;F8VZS2;
ENSG00000089169;F8W045;
ENSG00000089169;F8W116;
ENSG00000089169;F8W131;
ENSG00000089169;F8W1A3;
ENSG00000089169;F8W1K7;
ENSG00000204560;O60231;
ENSG00000204560;A2AB15;
ENSG00000204560;Q5SQH5;
ENSG00000187650;Q2NL98;
ENSG00000109255;P48645;
ENSG00000109255;A0A0B4J202;
ENSG00000109255;D6RBC9;
ENSG00000109255;E9PDJ7;
ENSG00000169220;O43566;
ENSG00000169220;H0Y8W3;
ENSG00000168522;P49354;
ENSG00000168522;B3KVN2;
ENSG00000168522;E9PK84;
ENSG00000168522;E9PN85;
ENSG00000168522;E9PPM9;
ENSG00000168522;E9PQP6;
ENSG00000168522;H0YCW1;
ENSG00000091317;Q9NX76;
ENSG00000100448;P08311;
ENSG00000134853;P16234;
ENSG00000134853;D6RDX0;
ENSG00000134853;D6RG11;
ENSG00000134853;D6RIG5;
ENSG00000134853;D6RJH0;
ENSG00000088727;Q9HAQ2;
ENSG00000088727;B4DZK5;
ENSG00000088727;C9JWZ7;
ENSG00000088727;E7EUW8;
ENSG00000088727;Q6PJI1;
ENSG00000176463;Q9UIG8;
ENSG00000176463;G3V2B7;
ENSG00000176463;G3V3K4;
ENSG00000176463;H0YJM0;
ENSG00000139926;Q96NE9;
ENSG00000139926;G3V2L4;
ENSG00000139926;G3V517;
ENSG00000139926;H0YJ19;
ENSG00000139926;H0YJC1;
ENSG00000135314;Q4VXA5;
ENSG00000135314;A6PVU5;
ENSG00000196843;Q03989;
ENSG00000196843;A0A669KBH0;
ENSG00000196843;F6Q9D3;
ENSG00000196405;Q9UI08;
ENSG00000196405;A0A087WYI2;
ENSG00000196405;G3V2K5;
ENSG00000196405;G3V314;
ENSG00000196405;G3V3G2;
ENSG00000196405;G3V535;
ENSG00000196405;G3V5F7;
ENSG00000196405;H0YJL6;
ENSG00000196405;H0YJN0;
ENSG00000135951;Q9BZW7;
ENSG00000135951;A0A669KBL0;
ENSG00000135951;B8ZZZ9;
ENSG00000135951;F8WA32;
ENSG00000068796;O00139;
ENSG00000068796;A0A6Q8PFA6;
ENSG00000068796;A0A6Q8PG37;
ENSG00000068796;A0A6Q8PGG1;
ENSG00000068796;A0A6Q8PGH7;
ENSG00000068796;A0A6Q8PH57;
ENSG00000068796;D6R9M0;
ENSG00000068796;D6RD93;
ENSG00000068796;H0Y8H2;
ENSG00000036054;Q9NUY8;
ENSG00000036054;C9IZ32;
ENSG00000036054;C9JAM5;
ENSG00000036054;E9PGE5;
ENSG00000111859;Q14511;
ENSG00000111859;A0A087WUD2;
ENSG00000111859;D6RBQ2;
ENSG00000111859;D6RDV1;
ENSG00000111859;D6REP7;
ENSG00000111859;D6RGD7;
ENSG00000115234;Q15036;
ENSG00000115234;F8WAZ0;
ENSG00000115234;F8WEG6;
ENSG00000115234;F8WFA0;
ENSG00000129521;Q9H6Z9;
ENSG00000129521;F8VR39;
ENSG00000129521;F8W1G2;
ENSG00000129521;G3V3M1;
ENSG00000196235;O00267;
ENSG00000196235;M0QYL9;
ENSG00000196235;M0R105;
ENSG00000196235;M0R2M5;
ENSG00000162458;Q8WUP2;
ENSG00000162458;D6R9I4;
ENSG00000162458;D6R9V9;
ENSG00000162458;D6RA19;
ENSG00000162458;D6RAI6;
ENSG00000162458;D6RAI8;
ENSG00000162458;E7EN81;
ENSG00000162458;E7EPI5;
ENSG00000162458;E7EWE8;
ENSG00000162458;Q5VVD3;
ENSG00000100439;Q8TB40;
ENSG00000100439;F5GZC9;
ENSG00000100439;F5H067;
ENSG00000100439;F5H6T0;
ENSG00000100439;H0YFD5;
ENSG00000100439;J3KMW0;
ENSG00000046653;Q13491;
ENSG00000046653;B7Z248;
ENSG00000046653;B7Z613;
ENSG00000046653;C9J028;
ENSG00000046653;C9J8H8;
ENSG00000046653;C9JZE8;
ENSG00000126778;Q15475;
ENSG00000126778;H0YK85;
ENSG00000159495;Q96PF1;
ENSG00000146038;Q9UHG0;
ENSG00000146038;H0Y784;
ENSG00000136110;O75829;
ENSG00000136110;E9PKI9;
ENSG00000153815;Q8IY22;
ENSG00000153815;A0A087WU05;
ENSG00000153815;A0A087WUL1;
ENSG00000187583;Q494U1;
ENSG00000187583;J3KSM5;
ENSG00000178502;Q9NVR0;
ENSG00000132359;Q684P5;
ENSG00000132359;A0A1B0GV05;
ENSG00000132359;A0A8V8TKZ8;
ENSG00000132359;A0A8V8TL16;
ENSG00000142583;P22732;
ENSG00000142583;K7EIT1;
ENSG00000142583;K7EJR1;
ENSG00000142583;K7EJZ0;
ENSG00000142583;K7EQI3;
ENSG00000159840;Q15942;
ENSG00000159840;C9IZ41;
ENSG00000159840;C9JJK5;
ENSG00000159840;H0Y2Y8;
ENSG00000159840;H7C3D3;
ENSG00000159840;H7C3R3;
ENSG00000132467;Q9NQZ2;
ENSG00000148331;Q9NWX5;
ENSG00000148331;F6TX30;
ENSG00000007866;Q99594;
ENSG00000007866;A0A1X7SBS4;
ENSG00000007866;A0A7P0SNI2;
ENSG00000007866;B5MCM0;
ENSG00000131023;O95835;
ENSG00000131023;H0YG09;
ENSG00000131023;Q6PJG3;
ENSG00000181610;Q9Y3D9;
ENSG00000181610;J3QLC1;
ENSG00000181610;J3QLR8;
ENSG00000134545;P26715;
ENSG00000134545;F5GYZ0;
ENSG00000134545;H0YGB7;
ENSG00000089351;Q96CP6;
ENSG00000089351;M0QZ12;
ENSG00000089351;M0R0J9;
ENSG00000089351;S4R3I2;
ENSG00000146700;Q8WTU2;
ENSG00000075945;Q92845;
ENSG00000164039;Q9BUT1;
ENSG00000164039;D6R9U8;
ENSG00000164039;D6RBF6;
ENSG00000164039;D6RFG2;
ENSG00000164039;D6RIR6;
ENSG00000111725;Q9Y478;
ENSG00000111725;F5H2X8;
ENSG00000111725;F5H4Y8;
ENSG00000111725;F5H610;
ENSG00000167524;Q96LW2;
ENSG00000167524;A0A5H1ZRP1;
ENSG00000167524;E9PPC7;
ENSG00000167524;J3KTE0;
ENSG00000170091;Q9Y328;
ENSG00000170091;E5RGE8;
ENSG00000170091;E5RH73;
ENSG00000170091;E5RHS6;
ENSG00000170091;G3XAM5;
ENSG00000123119;Q8N987;
ENSG00000141086;P40313;
ENSG00000141086;I3L162;
ENSG00000141086;I3NI28;
ENSG00000111653;Q9UNL4;
ENSG00000111653;A4KYM5;
ENSG00000111653;E9PJ14;
ENSG00000111653;E9PNE3;
ENSG00000111653;H0YEH7;
ENSG00000111653;R4GNG1;
ENSG00000243317;E0CX11;
ENSG00000243317;A0A096LP97;
ENSG00000126003;Q9UPG8;
ENSG00000179163;P04066;
ENSG00000101843;O75832;
ENSG00000101843;B1AJY5;
ENSG00000101843;B1AJY6;
ENSG00000101843;B1AJY7;
ENSG00000111490;Q9Y2I9;
ENSG00000111490;A0A6I8PRH3;
ENSG00000111490;F5H0E8;
ENSG00000111490;F5H7L7;
ENSG00000111490;F8VZ81;
ENSG00000196418;Q15973;
ENSG00000196418;J3QKQ6;
ENSG00000130021;Q08623;
ENSG00000130021;A0A590UJH7;
ENSG00000012124;P20273;
ENSG00000012124;A0A087WZQ4;
ENSG00000012124;M0QY05;
ENSG00000012124;M0QY14;
ENSG00000012124;M0QYP4;
ENSG00000012124;M0QZ01;
ENSG00000012124;M0QZP5;
ENSG00000012124;M0QZR7;
ENSG00000012124;M0R0R6;
ENSG00000012124;M0R1M2;
ENSG00000012124;M0R2M0;
ENSG00000012124;M0R2R8;
ENSG00000012124;M0R3H1;
ENSG00000168303;Q8TAP9;
ENSG00000110031;O60711;
ENSG00000110031;B7Z5P7;
ENSG00000110031;E9PNX9;
ENSG00000187626;Q969J2;
ENSG00000164096;Q8WVX3;
ENSG00000031691;Q7L2Z9;
ENSG00000171224;Q96D05;
ENSG00000171224;Q5VVH9;
ENSG00000256660;Q2HXU8;
ENSG00000256660;F5H4H7;
ENSG00000186468;P62266;
ENSG00000186468;D6R9I7;
ENSG00000186468;D6RD47;
ENSG00000186468;D6RDJ2;
ENSG00000186468;D6RIX0;
ENSG00000159708;Q1X8D7;
ENSG00000159708;H3BND7;
ENSG00000159708;H3BNV0;
ENSG00000159708;H3BQI9;
ENSG00000159708;H3BRB2;
ENSG00000159708;H3BRP7;
ENSG00000159708;H3BS33;
ENSG00000159708;H3BSQ6;
ENSG00000159708;J3QRT0;
ENSG00000159708;J3QSG3;
ENSG00000102076;P04000;
ENSG00000102076;H0Y622;
ENSG00000167618;Q6ISS4;
ENSG00000167618;A0A087X1V4;
ENSG00000167618;C9JFQ0;
ENSG00000146083;Q7L0R7;
ENSG00000146083;D6RAW5;
ENSG00000146083;D6RHW8;
ENSG00000146083;H0Y9W0;
ENSG00000158578;P22557;
ENSG00000158578;A0A2R8Y6N3;
ENSG00000158578;A0A2R8Y6R4;
ENSG00000158578;A0A2R8Y782;
ENSG00000158578;A0A2R8Y836;
ENSG00000158578;H0Y6R3;
ENSG00000173597;O43704;
ENSG00000173597;D6RD70;
ENSG00000173597;D6RIA8;
ENSG00000100413;Q9Y535;
ENSG00000100413;E7ERZ2;
ENSG00000100413;F8WDS5;
ENSG00000100413;F8WDV1;
ENSG00000264522;Q6GQQ9;
ENSG00000264522;Q5SZ59;
ENSG00000129515;Q9UNH7;
ENSG00000129515;A0A0A0MRI2;
ENSG00000129515;G3V2U1;
ENSG00000129515;G3V4Z5;
ENSG00000129515;G3V589;
ENSG00000129515;G3V5U2;
ENSG00000129515;G3V5X9;
ENSG00000129515;H0YJF8;
ENSG00000196152;Q15937;
ENSG00000196152;A0A087X2B0;
ENSG00000196152;F5H032;
ENSG00000175334;O75531;
ENSG00000175334;E9PJJ8;
ENSG00000168763;Q8NE01;
ENSG00000186470;P78410;
ENSG00000186470;E9PIU5;
ENSG00000186470;E9PJE9;
ENSG00000186470;E9PRR1;
ENSG00000186470;E9PRX1;
ENSG00000186470;S4R3N0;
ENSG00000104892;Q6P597;
ENSG00000104892;K7EL76;
ENSG00000104892;K7ELP9;
ENSG00000104892;K7ENJ3;
ENSG00000152779;Q6ZSM3;
ENSG00000152779;E9PPP4;
ENSG00000099817;P19388;
ENSG00000099817;A0A087WVN5;
ENSG00000099817;A0A087WVZ9;
ENSG00000099817;A0A087WWX0;
ENSG00000099817;A0A0A0MQR7;
ENSG00000099817;K7EJ87;
ENSG00000099817;K7EQN2;
ENSG00000144648;O00590;
ENSG00000144648;V9GYB7;
ENSG00000144648;V9GYM0;
ENSG00000144648;V9GYX0;
ENSG00000144648;V9GZ70;
ENSG00000166200;P61201;
ENSG00000166200;B4DIH5;
ENSG00000166200;H0YKU5;
ENSG00000166200;H0YM03;
ENSG00000166200;H0YMC2;
ENSG00000131507;Q9BT67;
ENSG00000189431;A6NK89;
ENSG00000163468;P49368;
ENSG00000163468;B4DUR8;
ENSG00000163468;E9PM09;
ENSG00000163468;E9PQ35;
ENSG00000163468;E9PRC8;
ENSG00000163468;E9PRM9;
ENSG00000163468;E9PRN0;
ENSG00000163468;Q5SZW8;
ENSG00000163468;Q5SZX6;
ENSG00000163468;Q5SZX9;
ENSG00000189090;B3EWG6;
ENSG00000104879;P06732;
ENSG00000169567;P49773;
ENSG00000169567;A0A6Q8PGQ8;
ENSG00000169567;D6RC06;
ENSG00000169567;D6RD60;
ENSG00000169567;D6RE99;
ENSG00000169567;D6REP8;
ENSG00000169567;H0YC49;
ENSG00000137077;O00585;
ENSG00000137077;Q5VZ73;
ENSG00000165060;Q16595;
ENSG00000165060;A0A0S2Z3Q8;
ENSG00000165060;C9JAX1;
ENSG00000170260;Q9UDV6;
ENSG00000170260;F2Z3G9;
ENSG00000170260;H7C589;
ENSG00000170260;H7C5A9;
ENSG00000176261;Q8IWT0;
ENSG00000176261;A0A087WTK6;
ENSG00000176261;A0A087WUU3;
ENSG00000176261;A0A087WW18;
ENSG00000176261;A0A087X0V4;
ENSG00000176261;A0A087X1H4;
ENSG00000176261;A0A8C8MQ05;
ENSG00000176261;A8K0B5;
ENSG00000176261;D3DPQ2;
ENSG00000176261;F6SII6;
ENSG00000176261;H7C3R6;
ENSG00000176261;S4R426;
ENSG00000276234;A0A024R0Y4;
ENSG00000276234;A0A087WTV5;
ENSG00000276234;A0A087WU71;
ENSG00000276234;A0A087WWR4;
ENSG00000276234;A0A087WYK3;
ENSG00000276234;A0A087WZS1;
ENSG00000276234;A0A087X2C8;
ENSG00000188818;Q9H8X9;
ENSG00000188818;A0A8I5KQG6;
ENSG00000188818;D6RE92;
ENSG00000188818;H0Y9D0;
ENSG00000204131;Q5HYW2;
ENSG00000204131;A0A0J9YW69;
ENSG00000204131;A0A0J9YY72;
ENSG00000204131;A0A1W2PQQ1;
ENSG00000277586;P07196;
ENSG00000198081;O43829;
ENSG00000198081;J3KRQ2;
ENSG00000198081;J3QL74;
ENSG00000198081;J3QLI2;
ENSG00000163959;Q86UW1;
ENSG00000163959;C9J2I5;
ENSG00000163959;F8WBV2;
ENSG00000163959;H7C351;
ENSG00000163959;H7C3V2;
ENSG00000135093;Q70CQ3;
ENSG00000135093;B3KUS5;
ENSG00000135093;F5GXG2;
ENSG00000135093;F5H3L3;
ENSG00000135093;F5H8D3;
ENSG00000135093;S4R354;
ENSG00000135093;S4R3D1;
ENSG00000137312;O75955;
ENSG00000137312;A2AB09;
ENSG00000137312;A2AB10;
ENSG00000137312;A2AB11;
ENSG00000137312;A2AB12;
ENSG00000137312;A2AB13;
ENSG00000137312;A2ABJ5;
ENSG00000221867;P43357;
ENSG00000221867;E7EMU0;
ENSG00000112769;Q16363;
ENSG00000112769;A0A0A0MQS9;
ENSG00000112769;A0A0A0MTC7;
ENSG00000112769;A0A494C139;
ENSG00000112769;A0A494C1K8;
ENSG00000112769;E5RFD7;
ENSG00000112769;E5RFQ2;
ENSG00000112769;E5RHF3;
ENSG00000112769;E5RK79;
ENSG00000112769;H0Y351;
ENSG00000112769;H0YAP9;
ENSG00000112769;H0YAQ5;
ENSG00000112769;Q6LET9;
ENSG00000183607;Q86XP6;
ENSG00000183607;E5RHQ8;
ENSG00000148450;Q9Y3D2;
ENSG00000148450;H0YE51;
ENSG00000111596;Q9NZN8;
ENSG00000111596;A0A087X050;
ENSG00000111596;F8VPX5;
ENSG00000111596;F8VQD8;
ENSG00000111596;F8VQF4;
ENSG00000111596;F8VRJ3;
ENSG00000111596;F8VRS8;
ENSG00000111596;F8VS14;
ENSG00000111596;F8VSK9;
ENSG00000111596;F8VUB4;
ENSG00000111596;F8VV05;
ENSG00000111596;F8VV52;
ENSG00000111596;F8VVD4;
ENSG00000111596;F8VVY1;
ENSG00000111596;F8VWH8;
ENSG00000111596;F8VX63;
ENSG00000111596;F8W145;
ENSG00000111596;H0YH84;
ENSG00000111596;H0YHT6;
ENSG00000111596;H0YHT8;
ENSG00000111596;H0YI11;
ENSG00000111596;H0YI80;
ENSG00000119927;Q9HCL2;
ENSG00000119927;Q5VW52;
ENSG00000155545;Q7Z3K6;
ENSG00000155545;A8MQD4;
ENSG00000155545;C9JXP7;
ENSG00000155545;H7C1J9;
ENSG00000266412;Q13772;
ENSG00000266412;B4DF87;
ENSG00000266412;B4DZ85;
ENSG00000187516;O75409;
ENSG00000273542;P62805;
ENSG00000136404;Q9BZW5;
ENSG00000136404;E9PD04;
ENSG00000136404;H3BM84;
ENSG00000136404;H3BMK0;
ENSG00000136404;Q6P4D7;
ENSG00000136404;Q8N5N8;
ENSG00000213995;Q8IW45;
ENSG00000213995;A0A7P0T906;
ENSG00000213995;A0A7P0T9D8;
ENSG00000213995;A0A7P0T9R3;
ENSG00000213995;A0A7P0TAU0;
ENSG00000100228;O95755;
ENSG00000100228;H7C0Z1;
ENSG00000165061;Q9H898;
ENSG00000165061;E5RFW2;
ENSG00000165061;E5RGZ7;
ENSG00000165061;E5RIF5;
ENSG00000166889;Q86TB9;
ENSG00000116095;Q9HB20;
ENSG00000116095;F8WCR7;
ENSG00000116095;H7C0Q0;
ENSG00000161929;Q6UWF3;
ENSG00000161929;I3L1W2;
ENSG00000188037;P35523;
ENSG00000188037;A0A3B3IU72;
ENSG00000188037;H7C0N6;
ENSG00000188037;H7C1F4;
ENSG00000116922;Q9NX04;
ENSG00000116922;A0A087WUX7;
ENSG00000116922;V9GY35;
ENSG00000116922;V9GYI2;
ENSG00000116922;V9GYN4;
ENSG00000116922;V9GYQ8;
ENSG00000116922;V9GYT8;
ENSG00000108759;Q14532;
ENSG00000175387;Q15796;
ENSG00000175387;B7Z5N5;
ENSG00000175387;K7EJX0;
ENSG00000175387;K7EL92;
ENSG00000175387;K7ERC7;
ENSG00000175387;K7ESI8;
ENSG00000256223;P21506;
ENSG00000256223;F5GZ75;
ENSG00000256223;F5H0R3;
ENSG00000256223;F5H311;
ENSG00000256223;F8WD46;
ENSG00000170484;Q7RTS7;
ENSG00000170484;F8W1S1;
ENSG00000007952;Q9Y5S8;
ENSG00000007952;A6NGA6;
ENSG00000007952;H0Y581;
ENSG00000007952;Q5H9D4;
ENSG00000187766;P60410;
ENSG00000160994;Q8IYK2;
ENSG00000100138;P55769;
ENSG00000100138;A0A3B3IRU2;
ENSG00000100138;A0A3B3ISH1;
ENSG00000100138;A0A3B3ISH9;
ENSG00000100138;A0A3B3ISK4;
ENSG00000100138;A0A3B3IUA2;
ENSG00000100138;B1AHD1;
ENSG00000128596;Q96JN2;
ENSG00000128596;C9IYI5;
ENSG00000128596;C9J884;
ENSG00000128596;C9JAD8;
ENSG00000128596;C9JE17;
ENSG00000128596;C9JU31;
ENSG00000128596;H0Y876;
ENSG00000128596;H7C4R2;
ENSG00000205363;Q2T9L4;
ENSG00000205363;H0YKG6;
ENSG00000127325;Q8N1M1;
ENSG00000127325;E9PNM2;
ENSG00000127325;F8VR37;
ENSG00000127325;F8VVX2;
ENSG00000127325;F8VZR0;
ENSG00000160799;Q8WUD4;
ENSG00000160799;C9JUN5;
ENSG00000160799;J3KR35;
ENSG00000160799;S4R331;
ENSG00000134294;Q96QD8;
ENSG00000134294;F8VQW8;
ENSG00000134294;F8VUY8;
ENSG00000164708;P15259;
ENSG00000130307;Q8N6Y0;
ENSG00000130307;G8JLM4;
ENSG00000130307;M0R172;
ENSG00000130307;M0R3B1;
ENSG00000130307;Q8N8Y1;
ENSG00000138028;Q99674;
ENSG00000138028;A0A4W8W4R1;
ENSG00000138028;F8WE80;
ENSG00000155962;O15247;
ENSG00000155962;A6PVS0;
ENSG00000243477;Q93015;
ENSG00000243477;A0A1D5RMQ1;
ENSG00000243477;C9J451;
ENSG00000243477;C9JL88;
ENSG00000205439;P60328;
ENSG00000162032;Q6PJ21;
ENSG00000162032;H3BP12;
ENSG00000185862;P34910;
ENSG00000088808;Q96KQ4;
ENSG00000088808;A0A3B3ISJ2;
ENSG00000088808;G3V2L3;
ENSG00000088808;G3V3S2;
ENSG00000088808;G3V5J1;
ENSG00000088808;H0YJG1;
ENSG00000088808;H0YJL1;
ENSG00000110066;Q4FZB7;
ENSG00000110066;A0A8V8TPR6;
ENSG00000110066;A0A8V8TQA0;
ENSG00000110066;A0A8V8TQB9;
ENSG00000110066;A0A8V8TQY7;
ENSG00000110066;A0A8V8TR96;
ENSG00000110066;B5MCB3;
ENSG00000110066;B7WNX0;
ENSG00000110066;C9J6S5;
ENSG00000110066;C9JFG1;
ENSG00000110066;C9JP58;
ENSG00000110066;F8WFA4;
ENSG00000110066;H7BXP2;
ENSG00000139193;P26842;
ENSG00000170955;Q969G5;
ENSG00000170955;E9PIE3;
ENSG00000109771;Q9P2M1;
ENSG00000109771;D6RGF6;
ENSG00000109771;G5E9Z9;
ENSG00000160781;Q6TCH4;
ENSG00000160781;A0A494C0R3;
ENSG00000160781;A0A494C1I0;
ENSG00000160781;B4DJ42;
ENSG00000160781;Q5TCK5;
ENSG00000160781;Q7Z4Q8;
ENSG00000137720;Q9H5F2;
ENSG00000137720;E9PLN1;
ENSG00000137720;E9PMC1;
ENSG00000137720;E9PS33;
ENSG00000137720;E9PS93;
ENSG00000239264;Q8NBS9;
ENSG00000161091;Q6NUT3;
ENSG00000161091;A0A087WU85;
ENSG00000161091;A0A0A0MS91;
ENSG00000161091;K7EJS5;
ENSG00000161091;K7EKU1;
ENSG00000161091;K7ENE1;
ENSG00000161091;K7EQ22;
ENSG00000161091;K7ERJ8;
ENSG00000275663;Q99525;
ENSG00000161800;Q9H0H5;
ENSG00000161800;F8VQF5;
ENSG00000161800;F8VQZ5;
ENSG00000161800;F8VRD2;
ENSG00000161800;F8VRL2;
ENSG00000161800;F8VS54;
ENSG00000161800;F8VUW9;
ENSG00000161800;F8VV37;
ENSG00000161800;F8VV39;
ENSG00000161800;F8VV47;
ENSG00000161800;F8VVE5;
ENSG00000161800;F8VVY0;
ENSG00000161800;F8VWX0;
ENSG00000161800;F8VWY4;
ENSG00000161800;F8VXH1;
ENSG00000161800;F8VYH6;
ENSG00000161800;F8VZ41;
ENSG00000161800;F8VZ66;
ENSG00000161800;F8W0L1;
ENSG00000161800;F8W1E5;
ENSG00000161800;F8W1T4;
ENSG00000161800;H0YIK5;
ENSG00000159063;Q9BVK2;
ENSG00000159063;A0A7P0T810;
ENSG00000159063;A0A7P0T837;
ENSG00000159063;A0A7P0T845;
ENSG00000159063;A0A7P0T8Q8;
ENSG00000159063;A0A7P0T919;
ENSG00000159063;A0A7P0T9A3;
ENSG00000159063;A0A7P0T9F4;
ENSG00000159063;A0A7P0T9H4;
ENSG00000159063;A0A7P0T9J9;
ENSG00000159063;A0A7P0T9Q0;
ENSG00000159063;A0A7P0T9Y0;
ENSG00000159063;A0A7P0TA89;
ENSG00000159063;A0A7P0TAA1;
ENSG00000159063;A0A7P0TAA8;
ENSG00000159063;A0A7P0TAL7;
ENSG00000159063;A0A7P0TB84;
ENSG00000159063;A0A7P0Z449;
ENSG00000159063;A0A7P0Z4J4;
ENSG00000159063;A0A804G6E3;
ENSG00000159063;E9PK79;
ENSG00000159063;E9PKA5;
ENSG00000159063;E9PNE2;
ENSG00000159063;E9PP80;
ENSG00000159063;E9PP96;
ENSG00000159063;E9PR58;
ENSG00000159063;H0YCV0;
ENSG00000159063;H0YD42;
ENSG00000159063;H0YDD3;
ENSG00000159063;H0YDV4;
ENSG00000159063;H0YEE0;
ENSG00000187954;P0DTL6;
ENSG00000187954;E9PN77;
ENSG00000187954;E9PPA8;
ENSG00000187954;E9PQ42;
ENSG00000277632;P10147;
ENSG00000204304;P40425;
ENSG00000124164;O95292;
ENSG00000124164;E5RK64;
ENSG00000186654;P85299;
ENSG00000186654;B1AHG3;
ENSG00000186654;B1AHG4;
ENSG00000186654;E9PH80;
ENSG00000186654;F8WEZ7;
ENSG00000186654;G3V0G2;
ENSG00000087152;Q14CW9;
ENSG00000087152;K7EJK2;
ENSG00000087152;K7EKG9;
ENSG00000087152;K7EMZ3;
ENSG00000087152;K7ENU1;
ENSG00000087152;K7ENZ2;
ENSG00000149021;P11684;
ENSG00000149021;E9PN95;
ENSG00000116661;Q9UK22;
ENSG00000116661;A0A286YF37;
ENSG00000116661;R4GNH2;
ENSG00000136891;Q9NXF1;
ENSG00000136891;A0A0A0MSR3;
ENSG00000275410;P35680;
ENSG00000275410;A0A087WZC2;
ENSG00000275410;A0A0C4DGS8;
ENSG00000160908;Q53GI3;
ENSG00000121644;Q9BSY9;
ENSG00000121644;B1APK7;
ENSG00000127399;Q9BV99;
ENSG00000198892;Q96DD7;
ENSG00000178935;Q9H707;
ENSG00000178935;M0QZ81;
ENSG00000178935;M0R2C3;
ENSG00000130813;Q9NUL5;
ENSG00000130813;K7ELT7;
ENSG00000130813;K7EML3;
ENSG00000130813;K7EMS9;
ENSG00000130813;K7EP02;
ENSG00000096395;P12872;
ENSG00000141425;Q96P16;
ENSG00000141425;A0A0C4DGQ6;
ENSG00000141425;K7EP82;
ENSG00000141425;K7EQR8;
ENSG00000141425;K7ER50;
ENSG00000082126;Q96JB8;
ENSG00000082126;A0A087WUS1;
ENSG00000082126;E7ET46;
ENSG00000082126;E7EUL8;
ENSG00000082126;E9PG92;
ENSG00000082126;F6Q0Y6;
ENSG00000082126;F8WBH8;
ENSG00000082126;R4GN59;
ENSG00000102312;Q9H237;
ENSG00000102312;C9JWI5;
ENSG00000102312;F2Z360;
ENSG00000102312;F8WEW7;
ENSG00000169228;Q969Q5;
ENSG00000169228;D6RFW3;
ENSG00000169228;F8W8H5;
ENSG00000143603;Q9UGI6;
ENSG00000143603;A0A087WYJ0;
ENSG00000169217;O95400;
ENSG00000185681;Q5VZ52;
ENSG00000185681;A0A0A0MTF6;
ENSG00000185681;Q5T7S4;
ENSG00000105398;Q06520;
ENSG00000147536;Q9BRT9;
ENSG00000147536;E5RFF9;
ENSG00000147536;E5RH56;
ENSG00000156284;P56748;
ENSG00000159346;Q96A54;
ENSG00000159346;C9J0W7;
ENSG00000159346;C9JNM5;
ENSG00000159346;F8W782;
ENSG00000236104;O15209;
ENSG00000236104;A2AB93;
ENSG00000188467;Q71RS6;
ENSG00000188467;H0YLZ0;
ENSG00000204919;P86496;
ENSG00000244752;P43320;
ENSG00000166987;Q96DN6;
ENSG00000166987;A0A0C4DGJ6;
ENSG00000166987;F8VNX1;
ENSG00000166987;F8VPC4;
ENSG00000166987;F8VU14;
ENSG00000166987;F8VVK7;
ENSG00000166987;F8VW40;
ENSG00000166987;F8VZD7;
ENSG00000166987;H0YHD1;
ENSG00000166987;H0YHN1;
ENSG00000166987;H0YIU1;
ENSG00000186451;Q7Z6I5;
ENSG00000179044;Q86VI1;
ENSG00000179044;F5H4W1;
ENSG00000179044;H3BPA4;
ENSG00000179044;H3BRW6;
ENSG00000179044;H3BTH9;
ENSG00000104218;Q1MSJ5;
ENSG00000104218;A0A6Q8PF61;
ENSG00000104218;A0A6Q8PF96;
